route_id,service_id,trip_id
30000012,25052801,250528016026S4
30000012,25052801,250528016026S2
30000012,25052804,250528048037S5
30000013,25052903,250529030126S5
30000013,25052903,250529030124S2
30000013,25052802,250528020129S3
30000013,25052802,250528020128S2
30000013,25052802,250528020124S8
30000013,25052801,250528010129S9
30000013,25052801,250528010129S7
30000013,25052801,250528010124S2
30000013,25052903,250529030126S4
30000013,25052802,250528020129S2
30000013,25052802,250528020128S7
30000013,25052802,250528020127S7
30000013,25052802,250528020126S9
30000013,25052802,250528020124S7
30000013,25052801,250528010129S10
30000013,25052801,250528010126S9
30000013,25052801,250528010124S9
30000013,25052804,250528040126S10
30000013,25052804,250528040125S9
30000014,25052903,250529030137S7
30000014,25052903,250529030137S3
30000014,25052802,250528020139S7
30000014,25052802,250528020139S5
30000014,25052802,250528020136S3
30000014,25052802,250528020135S7
30000014,25052801,250528010139S5
30000014,25052801,250528010138S2
30000014,25052801,250528010137S8
30000014,25052801,250528010137S4
30000014,25052801,250528010137S2
30000014,25052801,250528010135S7
30000014,25052801,250528010134S7
30000014,25052801,250528010134S5
30000014,25052804,250528040138S4
30000014,25052804,250528040137S3
30000014,25052903,250529030135S4
30000014,25052903,250529030134S6
30000014,25052903,250529030134S4
30000014,25052802,250528020139S4
30000014,25052802,250528020138S9
30000014,25052802,250528020138S3
30000014,25052802,250528020136S4
30000014,25052801,250528010138S3
30000014,25052801,250528010137S3
30000014,25052804,250528040139S5
30000014,25052804,250528040137S2
30000014,25052804,250528040136S8
30000014,25052804,250528040136S6
30000014,25052804,250528040135S2
30000014,25052804,250528040134S6
30000016,25052903,250529030146S8
30000016,25052903,250529030145S5
30000016,25052903,250529030143S11
30000016,25052802,250528020147S8
30000016,25052802,250528020146S8
30000016,25052802,250528020145S9
30000016,25052802,250528020143S7
30000016,25052801,250528010143S3
30000016,25052804,250528040146S2
30000016,25052804,250528040145S9
30000016,25052804,250528040145S7
30000016,25052903,250529030145S4
30000016,25052903,250529030145S2
30000016,25052903,250529030143S10
30000016,25052802,250528020147S7
30000016,25052802,250528020147S3
30000016,25052802,250528020145S8
30000016,25052802,250528020145S6
30000016,25052802,250528020145S2
30000016,25052802,250528020144S8
30000016,25052802,250528020144S2
30000016,25052801,250528010148S3
30000018,25052801,250528010685S9
30000018,25052801,250528010080S4
30000018,25052804,250528040080S2
30000018,25052903,250529030086S8
30000018,25052802,250528020086S6
30000018,25052801,250528010080S5
30000018,25052804,250528040086S6
30000018,25052804,250528040086S2
30000018,25052804,250528040080S7
30000019,25052903,250529030166S9
30000019,25052903,250529030165S8
30000019,25052802,250528020163S5
30000019,25052801,250528010165S10
30000019,25052801,250528010163S9
30000019,25052801,250528010159S8
30000019,25052801,250528010159S4
30000019,25052804,250528040166S9
30000019,25052804,250528040165S8
30000019,25052802,250528020165S9
30000019,25052801,250528010166S6
30000019,25052801,250528010165S9
30000019,25052801,250528010163S4
30000019,25052804,250528040163S2
30000020,25052903,250529030174S6
30000020,25052903,250529030173S5
30000020,25052903,250529030171S7
30000020,25052903,250529030169S3
30000020,25052903,250529030168S7
30000020,25052802,250528028179S2
30000020,25052802,250528028178S8
30000020,25052802,250528028178S4
30000020,25052802,250528020175S4
30000020,25052802,250528020173S9
30000020,25052802,250528020171S3
30000020,25052802,250528020167S3
30000020,25052801,250528018180S8
30000020,25052801,250528018180S2
30000020,25052801,250528010175S4
30000020,25052903,250529030171S2
30000020,25052903,250529030169S8
30000020,25052903,250529030169S4
30000020,25052802,250528028180S7
30000020,25052802,250528028179S7
30000020,25052802,250528028176S7
30000020,25052802,250528020170S6
30000020,25052801,250528018181S3
30000020,25052801,250528018179S7
30000020,25052801,250528018178S9
30000020,25052801,250528018178S7
30000020,25052801,250528010168S6
30000020,25052804,250528040174S9
30000020,25052804,250528040174S7
30000020,25052804,250528040170S6
30000020,25052804,250528040167S5
30000021,25052903,250529030901S5
30000021,25052903,250529030901S4
30000021,25052802,250528020901S10
30000021,25052802,250528020901S9
30000021,25052801,250528010901S3
30000021,25052804,250528040901S8
30000021,25052804,250528040901S3
30000022,25052802,250528020902S9
30000022,25052802,250528020902S7
30000022,25052802,250528020902S6
30000022,25052802,250528020902S3
30000022,25052801,250528010902S8
30000022,25052801,250528010902S2
30000022,25052804,250528040902S8
30000024,25052903,250529032900S10
30000024,25052903,250529032900S8
30000024,25052802,250528020180S2
30000024,25052801,250528012900S6
30000024,25052801,250528010183S7
30000024,25052801,250528010181S8
30000024,25052804,250528042900S2
30000024,25052804,250528040184S11
30000024,25052804,250528040184S3
30000024,25052903,250529032900S5
30000024,25052903,250529030184S4
30000024,25052802,250528020185S2
30000024,25052802,250528020182S8
30000024,25052801,250528010181S3
30000024,25052801,250528010180S7
30000024,25052801,250528010180S5
30000024,25052804,250528042900S3
30000024,25052804,250528040184S2
30000024,25052804,250528040180S9
30000026,25052903,250529030191S5
30000026,25052903,250529030189S4
30000026,25052802,250528029015S7
30000026,25052802,250528020193S3
30000026,25052802,250528020191S4
30000026,25052802,250528020189S4
30000026,25052802,250528020188S6
30000026,25052802,250528020188S2
30000026,25052801,250528010191S8
30000026,25052801,250528010188S10
30000026,25052804,250528040193S9
30000026,25052804,250528040188S10
30000026,25052802,250528029015S2
30000026,25052802,250528020193S8
30000026,25052802,250528020191S11
30000026,25052801,250528019015S8
30000026,25052801,250528010191S3
30000026,25052804,250528040191S4
30000026,25052804,250528040189S7
30000026,25052804,250528040189S3
30000027,25052903,250529037000S6
30000027,25052903,250529030199S10
30000027,25052802,250528029020S4
30000027,25052801,250528010199S12
30000027,25052801,250528010199S6
30000027,25052903,250529037000S5
30000027,25052802,250528029020S7
30000027,25052802,250528020199S13
30000027,25052802,250528020199S5
30000027,25052804,250528040199S5
30000028,25052903,250529030203S8
30000028,25052802,250528020203S5
30000028,25052801,250528010203S11
30000028,25052801,250528010203S3
30000028,25052804,250528040203S11
30000028,25052804,250528040203S5
30000031,25052903,250529030319S13
30000031,25052903,250529030319S11
30000031,25052903,250529030319S3
30000031,25052903,250529030318S12
30000031,25052903,250529030318S10
30000031,25052903,250529030318S6
30000031,25052903,250529030318S4
30000031,25052802,250528020319S9
30000031,25052802,250528020318S4
30000031,25052802,250528020318S2
30000031,25052804,250528040319S13
30000031,25052804,250528040319S3
30000031,25052903,250529030319S14
30000031,25052903,250529030318S7
30000031,25052903,250529030318S3
30000031,25052802,250528020319S14
30000031,25052801,250528010319S2
30000031,25052801,250528010318S3
30000032,25052903,250529030316S7
30000032,25052903,250529030316S5
30000032,25052802,250528020316S7
30000032,25052801,250528010316S9
30000032,25052903,250529030316S8
30000032,25052804,250528040316S8
30000032,25052804,250528040316S4
30000034,25052903,250529031001S2
30000034,25052903,250529031001S8
30000034,25052903,250529031001S4
30000034,25052804,250528041001S8
30000036,25052903,250529030217S10
30000036,25052903,250529030216S10
30000036,25052903,250529030215S10
30000036,25052903,250529030213S9
30000036,25052903,250529030212S11
30000036,25052903,250529030211S9
30000036,25052802,250528020218S8
30000036,25052802,250528020217S12
30000036,25052802,250528020213S7
30000036,25052802,250528020213S5
30000036,25052802,250528020211S9
30000036,25052801,250528010218S12
30000036,25052801,250528010217S4
30000036,25052801,250528010216S12
30000036,25052801,250528010216S6
30000036,25052801,250528010215S4
30000036,25052801,250528010215S2
30000036,25052801,250528010213S7
30000036,25052804,250528040216S12
30000036,25052804,250528040213S11
30000036,25052903,250529030216S13
30000036,25052903,250529030215S7
30000036,25052903,250529030213S2
30000036,25052903,250529030212S8
30000036,25052903,250529030212S4
30000036,25052802,250528020213S12
30000036,25052802,250528020212S8
30000036,25052802,250528020211S4
30000036,25052802,250528020211S2
30000036,25052801,250528010212S10
30000036,25052801,250528010212S8
30000037,25052903,250529030227S8
30000037,25052802,250528020223S9
30000037,25052801,250528010228S2
30000037,25052801,250528010224S9
30000037,25052801,250528010223S7
30000037,25052804,250528040228S4
30000037,25052804,250528040226S8
30000037,25052804,250528040226S6
30000037,25052903,250529030227S7
30000037,25052903,250529030226S9
30000037,25052903,250529030224S10
30000037,25052903,250529030223S10
30000037,25052802,250528020224S10
30000037,25052802,250528020223S6
30000037,25052801,250528010227S5
30000037,25052804,250528040224S6
30000037,25052804,250528040224S2
30000038,25052903,250529031006S4
30000038,25052903,250529031004S8
30000038,25052903,250529031003S7
30000038,25052802,250528021006S9
30000038,25052802,250528021004S3
30000038,25052802,250528021003S12
30000038,25052802,250528021003S2
30000038,25052802,250528021002S10
30000038,25052801,250528011006S9
30000038,25052801,250528011005S7
30000038,25052801,250528011004S5
30000038,25052804,250528041006S6
30000038,25052804,250528041006S2
30000038,25052804,250528041003S11
30000038,25052804,250528041002S7
30000038,25052903,250529031006S5
30000038,25052903,250529031004S7
30000038,25052903,250529031002S6
30000038,25052802,250528021006S4
30000038,25052802,250528021004S4
30000038,25052802,250528021004S2
30000038,25052802,250528021002S11
30000038,25052801,250528011006S10
30000038,25052801,250528011006S6
30000038,25052801,250528011006S4
30000038,25052801,250528011004S6
30000038,25052804,250528041003S2
30000039,25052802,250528020239S5
30000039,25052801,250528010239S11
30000039,25052801,250528010239S7
30000039,25052903,250529030239S8
30000039,25052802,250528020239S6
30000039,25052804,250528040239S8
30000040,25052903,250529030245S9
30000040,25052802,250528020245S11
30000040,25052801,250528010245S11
30000040,25052801,250528010245S5
30000040,25052801,250528010245S3
30000040,25052903,250529030245S6
30000040,25052903,250529030245S4
30000040,25052801,250528010245S4
30000040,25052804,250528040245S6
30000040,25052804,250528040245S4
30000041,25052801,250528010250S8
30000041,25052801,250528010247S3
30000041,25052804,250528040247S9
30000041,25052903,250529030250S9
30000041,25052802,250528020247S2
30000042,25052903,250529030256S4
30000042,25052802,250528020256S6
30000042,25052802,250528020252S5
30000042,25052802,250528020251S5
30000042,25052801,250528010258S6
30000042,25052801,250528010252S3
30000042,25052804,250528040257S2
30000042,25052804,250528040256S4
30000042,25052903,250529030251S6
30000042,25052802,250528020256S5
30000042,25052802,250528020256S3
30000042,25052802,250528020252S4
30000042,25052802,250528020252S2
30000042,25052801,250528010256S5
30000042,25052801,250528010252S8
30000042,25052804,250528040258S7
30000042,25052804,250528040252S6
30000043,25052903,250529030263S7
30000043,25052802,250528020267S2
30000043,25052801,250528010267S4
30000043,25052801,250528010266S6
30000043,25052801,250528010266S2
30000043,25052903,250529030264S8
30000043,25052801,250528010263S6
30000043,25052804,250528040266S9
30000043,25052804,250528040264S4
30000045,25052903,250529035006S6
30000045,25052903,250529030932S6
30000045,25052903,250529030932S2
30000045,25052903,250529030930S10
30000045,25052802,250528025007S2
30000045,25052802,250528025006S4
30000045,25052802,250528025006S2
30000045,25052802,250528020930S10
30000045,25052802,250528020930S2
30000045,25052801,250528015006S8
30000045,25052801,250528010930S10
30000045,25052804,250528045007S5
30000045,25052804,250528045007S3
30000045,25052804,250528040932S10
30000045,25052804,250528040932S8
30000045,25052903,250529035006S3
30000045,25052903,250529030932S9
30000045,25052903,250529030932S7
30000045,25052802,250528025006S7
30000045,25052802,250528025006S5
30000045,25052802,250528020932S9
30000045,25052801,250528015006S9
30000046,25052802,250528029031S7
30000046,25052802,250528020403S4
30000046,25052802,250528020402S8
30000046,25052802,250528020400S12
30000046,25052801,250528019031S7
30000046,25052801,250528010403S6
30000046,25052801,250528010402S10
30000046,25052804,250528045004S10
30000046,25052804,250528045004S8
30000046,25052804,250528040400S12
30000046,25052903,250529035004S9
30000046,25052903,250529035004S7
30000046,25052903,250529035004S3
30000046,25052903,250529030402S11
30000046,25052903,250529030402S7
30000046,25052903,250529030402S3
30000046,25052903,250529030400S5
30000046,25052802,250528029031S6
30000046,25052802,250528020402S9
30000046,25052802,250528020400S7
30000046,25052801,250528010403S7
30000046,25052801,250528010403S3
30000046,25052801,250528010402S5
30000046,25052801,250528010400S11
30000046,25052804,250528045005S2
30000046,25052804,250528045004S3
30000046,25052804,250528040400S13
30000046,25052804,250528040400S9
30000046,25052804,250528040400S5
30000048,25052903,250529030045S6
30000048,25052903,250529030043S10
30000048,25052802,250528020046S9
30000048,25052802,250528020046S7
30000048,25052802,250528020046S5
30000048,25052802,250528020043S2
30000048,25052801,250528010045S12
30000048,25052801,250528010043S4
30000048,25052804,250528040047S7
30000048,25052804,250528040043S14
30000048,25052903,250529030043S7
30000048,25052903,250529030043S5
30000048,25052802,250528020047S12
30000048,25052802,250528020045S3
30000048,25052801,250528010047S8
30000048,25052801,250528010046S6
30000048,25052801,250528010043S15
30000048,25052801,250528010043S3
30000048,25052804,250528040049S10
30000048,25052804,250528040049S2
30000048,25052804,250528040047S6
30000048,25052804,250528040045S5
30000049,25052802,250528020049S10
30000049,25052802,250528020048S3
30000049,25052903,250529030048S11
30000049,25052903,250529030048S10
30000049,25052801,250528010049S4
30000049,25052801,250528010048S8
30000049,25052801,250528010048S7
30000050,25052802,250528020755S6
30000050,25052802,250528020053S4
30000050,25052903,250529030755S13
30000050,25052802,250528020052S5
30000050,25052801,250528010755S9
30000050,25052801,250528010755S7
30000050,25052801,250528010053S11
30000050,25052804,250528040755S7
30000050,25052804,250528040053S4
30000050,25052804,250528040052S7
30000050,25052903,250529030053S11
30000050,25052903,250529030053S3
30000050,25052804,250528040755S6
30000051,25052802,250528020285S16
30000051,25052802,250528020285S11
30000051,25052802,250528020285S2
30000051,25052802,250528020284S16
30000051,25052802,250528020283S14
30000051,25052802,250528020283S9
30000051,25052802,250528020283S7
30000051,25052802,250528020282S4
30000051,25052903,250529030285S17
30000051,25052903,250529030285S8
30000051,25052903,250529030284S15
30000051,25052903,250529030283S16
30000051,25052903,250529030283S15
30000051,25052903,250529030283S11
30000051,25052903,250529030282S18
30000051,25052903,250529030282S13
30000051,25052903,250529030281S18
30000051,25052903,250529030281S15
30000051,25052903,250529030281S11
30000051,25052801,250528010285S16
30000051,25052801,250528010285S15
30000051,25052801,250528010285S11
30000051,25052801,250528010284S17
30000051,25052801,250528010283S10
30000051,25052801,250528010282S17
30000051,25052801,250528010282S4
30000051,25052801,250528010281S18
30000051,25052801,250528010281S17
30000051,25052801,250528010281S13
30000051,25052801,250528010281S6
30000051,25052804,250528040285S16
30000051,25052804,250528040285S3
30000051,25052804,250528040284S7
30000051,25052804,250528040284S6
30000051,25052804,250528040283S12
30000051,25052804,250528040282S2
30000051,25052804,250528040281S7
30000065,25052903,250529030237S8
30000065,25052802,250528020237S6
30000065,25052801,250528010237S12
30000065,25052903,250529030237S11
30000065,25052903,250529030237S9
30000065,25052802,250528020237S7
30000065,25052804,250528040237S9
30000089,25052802,250528020033S6
30000089,25052802,250528020026S9
30000089,25052802,250528020025S3
30000089,25052801,250528010026S9
30000089,25052804,250528040026S7
30000089,25052903,250529030025S4
30000089,25052801,250528010033S3
30000089,25052804,250528040033S3
30000089,25052804,250528040026S6
30000089,25052804,250528040025S4
30000100,25052903,250529032016S2
30000100,25052903,250529032002S5
30000100,25052903,250529032000S7
30000100,25052801,250528012014S2
30000100,25052801,250528012004S3
30000100,25052804,250528042005S3
30000100,25052804,250528042004S5
30000100,25052802,250528022014S4
30000100,25052801,250528012013S4
30000100,25052802,250528022012S3
30000100,25052802,250528022000S2
30000100,25052903,250529032012S3
30000100,25052903,250529032006S4
30000100,25052903,250529032004S2
30000100,25052903,250529032003S2
30000100,25052903,250529032002S4
30000100,25052903,250529032002S2
30000100,25052903,250529032001S2
30000100,25052903,250529032000S6
30000100,25052801,250528012013S3
30000100,25052804,250528042015S5
30000100,25052804,250528042012S3
30000100,25052804,250528042006S4
30000100,25052804,250528042005S4
30000103,25052802,250528022001S3
30000104,25052802,250528022002S2
30000117,25052903,250529039005S4
30000117,25052802,250528029037S6
30000117,25052802,250528029035S2
30000117,25052801,250528019038S6
30000117,25052804,250528049005S2
30000117,25052903,250529039006S5
30000117,25052903,250529039006S4
30000117,25052802,250528029037S4
30000117,25052801,250528019037S2
30000117,25052801,250528019035S3
30000117,25052804,250528049008S3
30000117,25052804,250528049005S6
30000119,25052903,250529030699S10
30000119,25052903,250529030699S6
30000119,25052903,250529030698S15
30000119,25052903,250529030698S14
30000119,25052903,250529030698S4
30000119,25052802,250528020699S10
30000119,25052802,250528020698S15
30000119,25052802,250528020698S14
30000119,25052802,250528020698S13
30000119,25052802,250528020698S9
30000119,25052802,250528020698S4
30000119,25052802,250528020698S2
30000119,25052802,250528020697S14
30000119,25052802,250528020697S11
30000119,25052801,250528010698S6
30000119,25052801,250528010697S16
30000119,25052801,250528010697S14
30000119,25052804,250528040699S7
30000119,25052804,250528040699S4
30000119,25052804,250528040699S2
30000119,25052804,250528040698S13
30000119,25052804,250528040698S12
30000119,25052804,250528040698S2
30000119,25052804,250528040697S10
30000001,25052802,250528020023S7
30000001,25052802,250528020018S2
30000001,25052802,250528020016S6
30000001,25052802,250528020014S6
30000001,25052802,250528020012S3
30000001,25052802,250528020008S9
30000001,25052802,250528020008S5
30000001,25052802,250528020007S7
30000001,25052802,250528020004S11
30000001,25052802,250528020004S5
30000001,25052903,250529030017S6
30000001,25052903,250529030014S4
30000001,25052903,250529030014S2
30000001,25052903,250529030012S2
30000001,25052903,250529030011S2
30000001,25052903,250529030010S3
30000001,25052903,250529030007S7
30000001,25052903,250529030006S11
30000001,25052903,250529030005S3
30000001,25052801,250528010023S3
30000001,25052801,250528010021S8
30000001,25052801,250528010018S10
30000001,25052801,250528010015S4
30000001,25052801,250528010015S2
30000001,25052801,250528010014S8
30000001,25052801,250528010014S4
30000001,25052801,250528010013S4
30000001,25052801,250528010011S7
30000001,25052801,250528010010S7
30000001,25052801,250528010008S9
30000001,25052801,250528010008S3
30000001,25052801,250528010006S5
30000001,25052801,250528010006S3
30000001,25052801,250528010004S9
30000001,25052804,250528040016S4
30000001,25052804,250528040014S2
30000001,25052804,250528040013S6
30000001,25052804,250528040012S2
30000001,25052804,250528040010S7
30000001,25052804,250528040007S11
30000001,25052804,250528040007S7
30000001,25052804,250528040004S11
30000001,25052802,250528020012S2
30000001,25052802,250528020004S10
30000001,25052802,250528020004S2
30000001,25052903,250529030018S6
30000001,25052903,250529030017S7
30000001,25052903,250529030017S5
30000001,25052903,250529030015S7
30000001,25052903,250529030012S11
30000001,25052903,250529030010S6
30000001,25052903,250529030010S4
30000001,25052903,250529030009S4
30000001,25052903,250529030005S4
30000001,25052903,250529030004S8
30000001,25052801,250528010023S8
30000001,25052801,250528010022S3
30000001,25052801,250528010017S5
30000001,25052801,250528010015S11
30000001,25052801,250528010015S9
30000001,25052801,250528010015S5
30000001,25052801,250528010014S11
30000001,25052801,250528010010S6
30000001,25052801,250528010010S4
30000001,25052801,250528010009S8
30000001,25052801,250528010007S2
30000001,25052801,250528010006S10
30000001,25052801,250528010006S2
30000001,25052801,250528010004S8
30000001,25052804,250528040018S6
30000001,25052804,250528040016S7
30000001,25052804,250528040011S3
30000001,25052804,250528040010S6
30000001,25052804,250528040007S10
30000001,25052804,250528040007S8
30000001,25052804,250528040006S10
30000001,25052804,250528040006S8
30000002,25052903,250529030028S7
30000002,25052801,250528010031S8
30000002,25052804,250528040032S6
30000002,25052804,250528040028S3
30000002,25052903,250529030028S4
30000002,25052802,250528020032S3
30000002,25052802,250528020031S9
30000002,25052801,250528010032S5
30000002,25052801,250528010027S2
30000002,25052804,250528040028S2
30000003,25052903,250529030037S7
30000003,25052903,250529030037S3
30000003,25052903,250529030036S3
30000003,25052903,250529030035S12
30000003,25052903,250529030035S11
30000003,25052903,250529030035S8
30000003,25052903,250529030034S15
30000003,25052903,250529030034S9
30000003,25052903,250529030034S7
30000003,25052903,250529030034S2
30000003,25052802,250528020037S10
30000003,25052802,250528020036S6
30000003,25052802,250528020034S11
30000003,25052801,250528010037S11
30000003,25052801,250528010037S3
30000003,25052801,250528010036S12
30000003,25052801,250528010036S9
30000003,25052801,250528010036S6
30000003,25052801,250528010035S13
30000003,25052801,250528010034S5
30000003,25052804,250528040036S11
30000003,25052804,250528040036S10
30000003,25052804,250528040036S4
30000003,25052804,250528040035S9
30000003,25052804,250528040034S11
30000003,25052804,250528040034S5
30000003,25052804,250528040034S4
30000003,25052804,250528040034S2
30000004,25052802,250528020039S3
30000004,25052801,250528010038S13
30000004,25052801,250528010038S9
30000004,25052801,250528010038S7
30000004,25052804,250528040038S11
30000004,25052802,250528020039S6
30000004,25052802,250528020038S10
30000004,25052801,250528010039S8
30000004,25052801,250528010039S2
30000004,25052804,250528040039S10
30000004,25052804,250528040039S6
30000004,25052804,250528040039S4
30000005,25052903,250529033001S5
30000005,25052802,250528020058S9
30000005,25052804,250528040055S9
30000005,25052903,250529033000S3
30000005,25052903,250529030063S5
30000005,25052903,250529030060S3
30000005,25052903,250529030058S4
30000005,25052903,250529030054S3
30000005,25052802,250528023002S6
30000005,25052802,250528023002S3
30000005,25052802,250528023001S4
30000005,25052802,250528020063S7
30000005,25052802,250528020061S8
30000005,25052802,250528020061S5
30000005,25052802,250528020060S6
30000005,25052802,250528020059S3
30000005,25052802,250528020058S7
30000005,25052802,250528020054S7
30000005,25052802,250528020054S6
30000005,25052802,250528020054S3
30000005,25052801,250528013002S5
30000005,25052801,250528013000S4
30000005,25052801,250528010063S7
30000005,25052801,250528010061S7
30000005,25052801,250528010061S5
30000005,25052801,250528010061S4
30000005,25052801,250528010061S3
30000005,25052801,250528010060S3
30000005,25052801,250528010059S7
30000005,25052801,250528010055S4
30000005,25052801,250528010054S7
30000005,25052801,250528010054S3
30000005,25052804,250528043002S5
30000005,25052804,250528043002S3
30000005,25052804,250528043001S3
30000005,25052804,250528043000S4
30000005,25052804,250528043000S3
30000005,25052804,250528040063S6
30000005,25052804,250528040063S2
30000005,25052804,250528040059S5
30000005,25052804,250528040058S6
30000005,25052804,250528040054S2
30000006,25052903,250529033105S8
30000006,25052903,250529033105S6
30000006,25052903,250529033103S10
30000006,25052903,250529033100S6
30000006,25052903,250529031069S8
30000006,25052903,250529031068S3
30000006,25052903,250529031067S9
30000006,25052903,250529031066S11
30000006,25052903,250529031064S13
30000006,25052802,250528023107S10
30000006,25052802,250528023106S2
30000006,25052802,250528023105S4
30000006,25052802,250528023101S8
30000006,25052802,250528023101S4
30000006,25052802,250528021069S7
30000006,25052802,250528021066S5
30000006,25052802,250528021065S11
30000006,25052802,250528021065S5
30000006,25052801,250528013106S8
30000006,25052801,250528013106S6
30000006,25052801,250528013105S4
30000006,25052801,250528013102S4
30000006,25052801,250528013101S8
30000006,25052801,250528013100S6
30000006,25052801,250528011069S13
30000006,25052801,250528011069S5
30000006,25052801,250528011067S13
30000006,25052801,250528011067S7
30000006,25052801,250528011065S7
30000006,25052801,250528011065S3
30000006,25052801,250528011064S3
30000006,25052804,250528043102S10
30000006,25052804,250528043102S4
30000006,25052804,250528043101S4
30000006,25052804,250528043100S8
30000006,25052804,250528041070S8
30000006,25052804,250528041070S2
30000006,25052804,250528041068S5
30000006,25052804,250528041067S7
30000006,25052804,250528041066S13
30000006,25052804,250528041066S3
30000006,25052903,250529033105S3
30000006,25052903,250529033102S9
30000006,25052903,250529031070S13
30000006,25052903,250529031067S10
30000006,25052903,250529031067S8
30000006,25052903,250529031065S2
30000006,25052802,250528023106S3
30000006,25052802,250528023105S7
30000006,25052802,250528023103S9
30000006,25052802,250528023102S3
30000006,25052802,250528023100S3
30000006,25052802,250528021070S10
30000006,25052802,250528021070S4
30000006,25052802,250528021066S10
30000006,25052801,250528013104S3
30000006,25052801,250528013101S7
30000006,25052801,250528013100S9
30000006,25052801,250528011069S10
30000006,25052801,250528011068S6
30000006,25052801,250528011067S4
30000006,25052801,250528011066S8
30000006,25052804,250528043105S5
30000006,25052804,250528043104S7
30000006,25052804,250528043102S11
30000006,25052804,250528041070S11
30000006,25052804,250528041066S10
30000006,25052804,250528041065S6
30000006,25052804,250528041065S4
30000006,25052804,250528041064S12
30000007,25052903,250529030073S2
30000007,25052802,250528020073S10
30000007,25052802,250528020073S2
30000007,25052802,250528020072S7
30000007,25052801,250528010072S3
30000007,25052903,250529030072S6
30000007,25052903,250529030072S4
30000007,25052802,250528020073S3
30000007,25052801,250528010072S8
30000007,25052801,250528010072S2
30000008,25052903,250529030083S6
30000008,25052903,250529030082S12
30000008,25052802,250528020085S3
30000008,25052801,250528010085S9
30000008,25052801,250528010085S5
30000008,25052801,250528010083S10
30000008,25052801,250528010083S8
30000008,25052804,250528040085S11
30000008,25052903,250529030085S14
30000008,25052903,250529030083S3
30000008,25052903,250529030082S11
30000008,25052802,250528020085S4
30000008,25052802,250528020083S9
30000008,25052802,250528020082S11
30000008,25052801,250528010085S12
30000008,25052804,250528040288S4
30000008,25052804,250528040085S8
30000008,25052804,250528040085S4
30000008,25052804,250528040085S2
30000008,25052804,250528040083S5
30000008,25052804,250528040082S11
30000009,25052802,250528020089S4
30000009,25052801,250528010090S7
30000009,25052801,250528010090S5
30000009,25052801,250528010090S3
30000009,25052801,250528010089S2
30000009,25052804,250528040090S11
30000009,25052804,250528040090S5
30000009,25052802,250528020090S10
30000009,25052802,250528020090S2
30000009,25052802,250528020089S3
30000009,25052804,250528040090S4
30000010,25052903,250529030100S9
30000010,25052903,250529030100S5
30000010,25052903,250529030098S6
30000010,25052903,250529030098S4
30000010,25052903,250529030097S4
30000010,25052903,250529030095S4
30000010,25052802,250528020109S4
30000010,25052802,250528020104S6
30000010,25052802,250528020103S2
30000010,25052802,250528020096S11
30000010,25052802,250528020096S3
30000010,25052801,250528010110S5
30000010,25052801,250528010109S2
30000010,25052801,250528010106S6
30000010,25052801,250528010103S4
30000010,25052801,250528010101S6
30000010,25052801,250528010098S2
30000010,25052801,250528010097S5
30000010,25052801,250528010095S2
30000010,25052801,250528010094S4
30000010,25052801,250528010094S2
30000010,25052804,250528049002S4
30000010,25052804,250528040098S4
30000010,25052804,250528040097S2
30000010,25052804,250528040096S6
30000010,25052804,250528040095S2
30000010,25052903,250529039024S5
30000010,25052903,250529039002S3
30000010,25052903,250529030100S10
30000010,25052903,250529030098S5
30000010,25052903,250529030095S7
30000010,25052802,250528020107S6
30000010,25052802,250528020104S3
30000010,25052802,250528020101S9
30000010,25052802,250528020098S9
30000010,25052802,250528020094S7
30000010,25052801,250528010110S6
30000010,25052801,250528010108S5
30000010,25052801,250528010106S7
30000010,25052801,250528010104S7
30000010,25052804,250528040101S8
30000010,25052804,250528040097S9
30000010,25052804,250528040094S9
30000012,25052903,250529039000S2
30000012,25052903,250529038041S2
30000012,25052903,250529038034S3
30000012,25052903,250529036030S7
30000012,25052802,250528028040S6
30000012,25052802,250528028037S6
30000012,25052802,250528028036S5
30000012,25052802,250528028036S3
30000012,25052802,250528026026S3
30000012,25052801,250528018045S6
30000012,25052801,250528018045S2
30000012,25052801,250528018041S4
30000012,25052801,250528018040S6
30000012,25052903,250529038040S3
30000012,25052903,250529038036S7
30000012,25052903,250529036026S6
30000012,25052802,250528028037S7
30000012,25052802,250528028036S6
30000012,25052802,250528028036S4
30000012,25052802,250528026030S6
30000012,25052802,250528026026S6
30000012,25052802,250528026025S8
30000012,25052801,250528018044S5
30000012,25052801,250528018041S5
30000012,25052801,250528018040S5
30000012,25052801,250528018036S6
30000012,25052801,250528018034S2
30000012,25052801,250528016025S4
30000012,25052801,250528016025S2
30000012,25052804,250528048041S5
30000012,25052804,250528048037S7
30000012,25052804,250528048037S3
30000012,25052804,250528048034S2
30000012,25052804,250528046026S2
30000012,25052804,250528046025S2
30000013,25052903,250529030129S5
30000013,25052903,250529030128S6
30000013,25052903,250529030127S4
30000013,25052802,250528020129S7
30000013,25052802,250528020127S6
30000013,25052802,250528020127S2
30000013,25052802,250528020124S4
30000013,25052804,250528040129S7
30000013,25052804,250528040128S6
30000013,25052804,250528040126S9
30000013,25052804,250528040124S10
30000013,25052903,250529030129S2
30000013,25052903,250529030128S5
30000013,25052903,250529030127S7
30000013,25052903,250529030126S6
